frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
114,2026-08-10T14:32:41.157,perf,runtime,,,,,,,,,,,,21.84,23.66,1.82,1.82,21.84,7.8,8.0,2,228.2,valid,110,2,True,70380,74412,0.877,685,573,685,573,42.0,171.1,993.5,993.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.32,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.877,""qr"":"""",""valid"":true,""x_mm"":42.0,""y_mm"":171.1,""z_mm"":993.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.325,""qr"":"""",""valid"":true,""x_mm"":-683.7,""y_mm"":145.5,""z_mm"":1056.0,""status"":""secondary valid""}]"
128,2026-08-10T14:32:41.696,perf,runtime,,,,,,,,,,,,25.98,24.12,3.71,3.71,25.98,7.7,6.6,1,3.7,valid,124,2,True,71298,75200,0.872,684,572,684,572,42.1,171.9,995.5,995.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.872,""qr"":"""",""valid"":true,""x_mm"":42.1,""y_mm"":171.9,""z_mm"":995.5,""status"":""valid""}]"
142,2026-08-10T14:32:42.227,perf,runtime,,,,,,,,,,,,24.47,28.24,1.88,1.88,24.47,7.6,9.7,1,205.1,valid,137,2,True,69841,74965,0.873,684,572,684,572,41.9,170.6,991.0,991.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.873,""qr"":"""",""valid"":true,""x_mm"":41.9,""y_mm"":170.6,""z_mm"":991.0,""status"":""valid""}]"
154,2026-08-10T14:32:42.785,perf,runtime,,,,,,,,,,,,21.5,21.5,3.58,1.79,21.5,7.6,6.8,1,373.7,valid,149,2,True,69458,74178,0.874,684,572,684,573,42.0,171.5,993.0,993.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.874,""qr"":"""",""valid"":true,""x_mm"":42.0,""y_mm"":171.5,""z_mm"":993.0,""status"":""valid""}]"
168,2026-08-10T14:32:43.337,perf,runtime,,,,,,,,,,,,25.37,23.56,1.81,3.62,25.37,7.1,6.9,1,125.7,valid,163,2,True,69948,74178,0.875,684,573,684,573,42.0,171.3,992.0,992.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.875,""qr"":"""",""valid"":true,""x_mm"":42.0,""y_mm"":171.3,""z_mm"":992.0,""status"":""valid""}]"
178,2026-08-10T14:32:43.849,perf,runtime,,,,,,,,,,,,19.53,21.48,1.95,1.95,19.53,6.8,7.5,1,9.7,valid,173,2,True,70416,74646,0.878,685,574,684,573,42.0,171.3,992.0,992.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.88,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.878,""qr"":"""",""valid"":true,""x_mm"":42.0,""y_mm"":171.3,""z_mm"":992.0,""status"":""valid""}]"
192,2026-08-10T14:32:44.394,perf,runtime,,,,,,,,,,,,25.69,25.69,1.83,1.83,25.69,7.4,12.7,1,153.7,valid,187,2,True,70424,74178,0.874,685,573,684,573,42.0,171.8,994.5,994.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.874,""qr"":"""",""valid"":true,""x_mm"":42.0,""y_mm"":171.8,""z_mm"":994.5,""status"":""valid""}]"
206,2026-08-10T14:32:44.902,perf,runtime,,,,,,,,,,,,27.58,25.61,1.97,1.97,27.58,7.1,6.1,1,288.6,valid,201,2,True,69696,74412,0.874,685,572,685,573,42.2,172.2,997.0,997.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.87,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.874,""qr"":"""",""valid"":true,""x_mm"":42.2,""y_mm"":172.2,""z_mm"":997.0,""status"":""valid""}]"
217,2026-08-10T14:32:45.428,perf,runtime,,,,,,,,,,,,20.9,20.9,1.9,1.9,20.9,7.4,10.8,1,362.2,valid,212,2,True,70139,74495,0.877,684,572,684,572,42.7,171.4,996.0,996.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.88,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.877,""qr"":"""",""valid"":true,""x_mm"":42.7,""y_mm"":171.4,""z_mm"":996.0,""status"":""valid""}]"
231,2026-08-10T14:32:46.005,perf,runtime,,,,,,,,,,,,19.07,24.27,3.47,3.47,19.07,7.2,6.2,1,4.5,valid,223,2,True,70946,74178,0.876,683,572,684,573,42.5,170.9,993.0,993.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.88,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.876,""qr"":"""",""valid"":true,""x_mm"":42.5,""y_mm"":170.9,""z_mm"":993.0,""status"":""valid""}]"
243,2026-08-10T14:32:46.547,perf,runtime,,,,,,,,,,,,22.13,22.13,1.84,1.84,22.13,7.6,10.2,2,73.9,valid,235,2,True,68911,73861,0.879,684,573,684,572,42.0,171.2,991.5,991.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.88;plastic bag:0.33,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.879,""qr"":"""",""valid"":true,""x_mm"":42.0,""y_mm"":171.2,""z_mm"":991.5,""status"":""valid""},{""idx"":2,""label"":""plastic bag"",""conf"":0.335,""qr"":"""",""valid"":true,""x_mm"":-679.9,""y_mm"":145.0,""z_mm"":1052.0,""status"":""secondary valid""}]"
