frame,timestamp,type,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_u,center_v,depth_mm,x_mm,y_mm,z_mm,display_fps,rgb_rx_fps,depth_msg_rx_fps,depth_rx_fps,detect_fps,infer_ms,last_infer_ms,det_count,depth_age_ms,grasp_status,stable_frames,grasp_sample_count,raw_depth_valid,roi_valid_count,roi_total_count,primary_conf,raw_center_u,raw_center_v,smooth_center_u,smooth_center_v,grasp_x_mm,grasp_y_mm,grasp_z_mm,grasp_depth_mm,qr_texts,qr_live_count,qr_memory_count,qr_decode_ms,qr_source,qr_scan_mode,qr_scan_rois,qr_busy,raw_rgb_age_ms,det_summary,object_results
158,2026-08-12T09:10:54.942,perf,runtime,,,,,,,,,,,,19.55,19.55,19.55,5.87,19.55,7.6,6.6,1,18.2,valid,102,2,True,86884,90882,0.489,546,579,573,580,-81.1,166.5,932.0,932.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.49,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.489,""qr"":"""",""valid"":true,""x_mm"":-81.1,""y_mm"":166.5,""z_mm"":932.0,""status"":""valid""}]"
179,2026-08-12T09:10:55.460,perf,runtime,,,,,,,,,,,,23.14,38.57,17.36,3.86,23.14,5.7,4.4,1,117.7,valid,114,2,True,82914,86508,0.333,538,580,562,580,-83.6,166.9,931.5,931.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.33,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.333,""qr"":"""",""valid"":true,""x_mm"":-83.6,""y_mm"":166.9,""z_mm"":931.5,""status"":""valid""}]"
189,2026-08-12T09:10:55.976,perf,runtime,,,,,,,,,,,,19.38,21.32,21.32,5.81,19.38,5.7,4.5,1,14.8,valid,124,2,True,96595,100529,0.489,628,584,586,581,-79.6,166.5,932.0,932.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.49,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.489,""qr"":"""",""valid"":true,""x_mm"":-79.6,""y_mm"":166.5,""z_mm"":932.0,""status"":""valid""}]"
210,2026-08-12T09:10:56.548,perf,runtime,,,,,,,,,,,,20.99,36.74,17.49,3.5,20.99,6.1,19.5,1,172.4,valid,136,2,True,87833,91500,0.42,542,579,571,581,-65.0,168.3,933.5,933.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.42,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.42,""qr"":"""",""valid"":true,""x_mm"":-65.0,""y_mm"":168.3,""z_mm"":933.5,""status"":""valid""}]"
221,2026-08-12T09:10:57.076,perf,runtime,,,,,,,,,,,,20.83,20.83,20.83,5.68,20.83,6.8,4.3,1,82.0,valid,147,2,True,81238,84700,0.438,548,578,560,580,-90.3,166.6,932.5,932.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.44,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.438,""qr"":"""",""valid"":true,""x_mm"":-90.3,""y_mm"":166.6,""z_mm"":932.5,""status"":""valid""}]"
241,2026-08-12T09:10:57.582,perf,runtime,,,,,,,,,,,,19.78,39.55,17.8,3.96,19.78,10.2,6.0,1,180.2,valid,157,2,True,89301,92988,0.405,543,579,572,581,-82.8,166.7,933.0,933.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.41,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.405,""qr"":"""",""valid"":true,""x_mm"":-82.8,""y_mm"":166.7,""z_mm"":933.0,""status"":""valid""}]"
252,2026-08-12T09:10:58.090,perf,runtime,,,,,,,,,,,,19.67,21.64,21.64,5.9,19.67,10.3,4.4,1,56.7,valid,167,2,True,84814,88330,0.325,545,579,567,580,-78.7,166.8,933.5,933.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.32,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.325,""qr"":"""",""valid"":true,""x_mm"":-78.7,""y_mm"":166.8,""z_mm"":933.5,""status"":""valid""}]"
272,2026-08-12T09:10:58.629,perf,runtime,,,,,,,,,,,,20.41,37.11,16.7,3.71,20.41,11.1,14.0,1,183.9,valid,178,2,True,87946,91744,0.37,540,580,572,581,-48.3,168.4,936.5,936.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.37,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.37,""qr"":"""",""valid"":true,""x_mm"":-48.3,""y_mm"":168.4,""z_mm"":936.5,""status"":""valid""}]"
283,2026-08-12T09:10:59.144,perf,runtime,,,,,,,,,,,,21.35,21.35,21.35,5.82,21.35,8.1,4.3,1,93.7,valid,189,2,True,95454,99225,0.422,629,585,586,581,-69.0,167.7,933.0,933.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.42,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.422,""qr"":"""",""valid"":true,""x_mm"":-69.0,""y_mm"":167.7,""z_mm"":933.0,""status"":""valid""}]"
303,2026-08-12T09:10:59.686,perf,runtime,,,,,,,,,,,,20.29,36.9,16.6,5.53,20.29,7.2,27.0,1,9.0,valid,200,2,True,79006,82522,0.536,541,580,555,580,-79.7,167.1,932.5,932.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.54,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.536,""qr"":"""",""valid"":true,""x_mm"":-79.7,""y_mm"":167.1,""z_mm"":932.5,""status"":""valid""}]"
314,2026-08-12T09:11:00.231,perf,runtime,,,,,,,,,,,,20.18,20.18,22.01,3.67,20.18,6.0,4.4,1,147.8,valid,211,2,True,78998,82522,0.498,544,578,555,580,-81.6,166.9,931.5,931.5,,0,0,0.0,,,0,0,0.0,plastic bag:0.50,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.498,""qr"":"""",""valid"":true,""x_mm"":-81.6,""y_mm"":166.9,""z_mm"":931.5,""status"":""valid""}]"
334,2026-08-12T09:11:00.742,perf,runtime,,,,,,,,,,,,21.56,39.19,15.68,5.88,21.56,7.5,4.4,1,24.2,valid,222,2,True,84681,88088,0.413,602,580,567,580,-79.2,167.2,933.0,933.0,,0,0,0.0,,,0,0,0.0,plastic bag:0.41,"[{""idx"":1,""label"":""plastic bag"",""conf"":0.413,""qr"":"""",""valid"":true,""x_mm"":-79.2,""y_mm"":167.2,""z_mm"":933.0,""status"":""valid""}]"
